"image","xmin","ymin","xmax","ymax","label"
"IMG_20200331_133428.jpg",423.38063439065104,461.039990942029,1267.2220367278796,589.4689764492754,"beam"
"IMG_20200331_133428.jpg",318.26544240400665,318.0168025362319,470.09849749582634,750.0052083333334,"ground"
"IMG_20200331_133235.jpg",259.48247078464107,853.9020833333333,440.3338898163606,1097.76875,"support"
"IMG_20200331_133235.jpg",904.2570951585976,830.3020833333333,1061.5191986644406,1085.96875,"support"
"IMG_20200331_133235.jpg",1521.5108514190317,830.3020833333333,1729.8831385642738,1089.9020833333332,"support"
"IMG_20200331_133235.jpg",2032.6126878130217,818.5020833333333,2229.1903171953254,1054.5020833333333,"support"
"IMG_20200331_133235.jpg",2032.6126878130217,818.5020833333333,2229.1903171953254,1054.5020833333333,"roller_support"
"IMG_20200331_133235.jpg",204.440734557596,165.56875,440.3338898163606,484.16874999999993,"roller_support"
"IMG_20200331_133235.jpg",1053.6560934891486,173.43541666666667,1281.686143572621,558.9020833333333,"roller_support"
"IMG_20200331_133235.jpg",2032.6126878130217,161.63541666666666,2244.91652754591,531.36875,"roller_support"
"IMG_20200331_133129.jpg",326.68280467445743,895.2323603151863,521.0383973288815,1147.7968302292263,"support"
"IMG_20200331_133129.jpg",967.6427378964942,866.2495522922636,1141.322203672788,1131.235225644699,"support"
"IMG_20200331_133129.jpg",1583.7913188647747,878.670755730659,1798.823038397329,1139.5160279369627,"support"
"IMG_20200331_133129.jpg",2104.829716193656,857.96875,2307.4557595993324,1089.831214183381,"support"
"IMG_20200331_133129.jpg",285.330550918197,212.0661712034384,512.7679465776293,535.0174606017192,"roller_support"
"IMG_20200331_133129.jpg",1120.6460767946578,220.346973495702,1356.3539232053422,621.9658846704871,"roller_support"
"IMG_20200331_133129.jpg",2100.69449081803,212.0661712034384,2315.726210350584,576.4214720630373,"roller_support"
"IMG_20200331_115034.jpg",0,1082.3529411764707,583.5294117647059,1171.7647058823532,"beam"
"IMG_20200331_115034.jpg",741.1764705882354,1181.1764705882354,905.8823529411766,1392.9411764705883,"roller_support"
"IMG_20200331_115034.jpg",1112.9411764705883,1223.5294117647059,1291.764705882353,1472.9411764705883,"roller_support"
"IMG_20200331_115034.jpg",1734.1176470588236,1171.764705882353,1865.8823529411766,1383.5294117647059,"arrow_up"
"IMG_20200331_115034.jpg",2049.4117647058824,1468.235294117647,2162.3529411764707,1694.1176470588234,"arrow_down"
"IMG_20200331_115034.jpg",1432.9411764705883,1458.8235294117649,1574.1176470588236,1722.3529411764707,"arrow_down"
"IMG_20200331_115034.jpg",2496.470588235294,1280,2632.9411764705883,1529.4117647058824,"clockwise"
"IMG_20200331_115034.jpg",2496.470588235294,1280,2632.9411764705883,1529.4117647058824,"clockwise_left"
"IMG_20200331_115034.jpg",2858.823529411765,1265.8823529411766,2995.294117647059,1520,"clockwise"
"IMG_20200331_115034.jpg",2858.823529411765,1265.8823529411766,2995.294117647059,1520,"clockwise_left"
"IMG_20200331_115034.jpg",2802.3529411764707,1628.235294117647,3000,1905.8823529411766,"counterclockwise"
"IMG_20200331_115034.jpg",2802.3529411764707,1628.235294117647,3000,1905.8823529411766,"counterclockwise_right"
"IMG_20200331_115034.jpg",2487.0588235294117,1585.8823529411766,2647.0588235294117,1811.7647058823532,"counterclockwise"
"IMG_20200331_115034.jpg",2487.0588235294117,1585.8823529411766,2647.0588235294117,1811.7647058823532,"counterclockwise_right"
"IMG_20200331_115034.jpg",2087.0588235294117,1943.5294117647059,2562.3529411764707,2080,"beam"
"IMG_20200331_115034.jpg",2035.2941176470588,1896.4705882352941,2096.470588235294,2145.8823529411766,"ground"
"IMG_20200331_115034.jpg",1296.4705882352941,1957.6470588235295,1767.0588235294117,2094.1176470588234,"beam"
"IMG_20200331_115034.jpg",1254.1176470588236,1905.8823529411766,1310.5882352941178,2145.8823529411766,"ground"
"IMG_20200331_115034.jpg",524.7058823529412,1534.1176470588236,783.5294117647059,1816.4705882352941,"roller_support"
"IMG_20200331_115034.jpg",0,1435.2941176470588,665.8823529411765,1505.8823529411764,"beam"
"IMG_20200331_115034.jpg",454.11764705882354,1807.0588235294117,915.2941176470588,1896.4705882352941,"ground"
"IMG_20200331_115034.jpg",0,2225.8823529411766,101.1764705882353,2503.529411764706,"clockwise"
"IMG_20200331_115034.jpg",0,2225.8823529411766,101.1764705882353,2503.529411764706,"clockwise_right"
"IMG_20200331_115034.jpg",350.5882352941177,2263.529411764706,571.7647058823529,2489.4117647058824,"roller_support"
"IMG_20200331_115034.jpg",891.7647058823529,2258.823529411765,1075.2941176470588,2442.3529411764707,"support"
"IMG_20200331_115034.jpg",1348.235294117647,2282.3529411764707,1531.764705882353,2522.3529411764707,"roller_support"
"IMG_20200331_115034.jpg",1705.8823529411766,2263.529411764706,1912.9411764705883,2451.764705882353,"support"
"IMG_20200331_115034.jpg",2185.8823529411766,2277.6470588235293,2392.9411764705883,2508.235294117647,"roller_support"
"IMG_20200331_115034.jpg",2764.7058823529414,2122.3529411764707,2990.588235294118,2320,"clockwise"
"IMG_20200331_115034.jpg",2764.7058823529414,2122.3529411764707,2990.588235294118,2320,"clockwise_bottom"
"IMG_20200331_115034.jpg",2731.764705882353,2409.4117647058824,3018.823529411765,2640,"clockwise"
"IMG_20200331_115034.jpg",2731.764705882353,2409.4117647058824,3018.823529411765,2640,"clockwise_bottom"
"IMG_20200331_115034.jpg",2341.1764705882356,2687.0588235294117,2585.8823529411766,2870.5882352941176,"counterclockwise"
"IMG_20200331_115034.jpg",2341.1764705882356,2687.0588235294117,2585.8823529411766,2870.5882352941176,"counterclockwise_bottom"
"IMG_20200331_115034.jpg",1964.7058823529412,2682.3529411764707,2209.4117647058824,2851.764705882353,"counterclockwise"
"IMG_20200331_115034.jpg",1964.7058823529412,2682.3529411764707,2209.4117647058824,2851.764705882353,"clockwise_bottom"
"IMG_20200331_115034.jpg",1522.3529411764707,2701.1764705882356,1781.1764705882354,2851.764705882353,"clockwise"
"IMG_20200331_115034.jpg",1522.3529411764707,2701.1764705882356,1781.1764705882354,2851.764705882353,"clockwise_top"
"IMG_20200331_115034.jpg",1061.1764705882354,2696.470588235294,1362.3529411764707,2889.4117647058824,"clockwise"
"IMG_20200331_115034.jpg",1061.1764705882354,2696.470588235294,1362.3529411764707,2889.4117647058824,"clockwise_top"
"IMG_20200331_115034.jpg",647.0588235294118,2687.0588235294117,910.5882352941178,2870.5882352941176,"clockwise"
"IMG_20200331_115034.jpg",647.0588235294118,2687.0588235294117,910.5882352941178,2870.5882352941176,"clockwise_top"
"IMG_20200331_115034.jpg",157.64705882352942,2682.3529411764707,425.88235294117646,2894.117647058824,"counterclockwise"
"IMG_20200331_115034.jpg",157.64705882352942,2682.3529411764707,425.88235294117646,2894.117647058824,"counterclockwise_top"
"IMG_20200331_115034.jpg",1009.4117647058824,3011.764705882353,1108.235294117647,3251.764705882353,"arrow_down"
"IMG_20200331_115034.jpg",750.5882352941177,3011.764705882353,854.1176470588235,3265.8823529411766,"arrow_down"
"IMG_20200331_115034.jpg",524.7058823529412,3016.470588235294,609.4117647058824,3275.294117647059,"arrow_down"
"IMG_20200331_115034.jpg",1343.5294117647059,3035.294117647059,2101.176470588235,3322.3529411764707,"load_up"
"IMG_20200331_115034.jpg",458.8235294117647,3256.470588235294,1221.1764705882354,3383.529411764706,"beam"
"IMG_20200331_115034.jpg",2378.823529411765,2960,2952.9411764705883,3105.8823529411766,"beam"
"IMG_20200331_115034.jpg",2378.823529411765,3232.9411764705883,2929.4117647058824,3355.294117647059,"beam"
"IMG_20200331_115034.jpg",1357.6470588235295,3261.1764705882356,2105.8823529411766,3383.5294117647063,"beam"
"IMG_20200331_115034.jpg",2515.294117647059,3557.6470588235297,3089.4117647058824,3661.1764705882356,"beam"
"IMG_20200331_115034.jpg",1696.4705882352941,3529.4117647058824,2322.3529411764707,3647.0588235294117,"beam"
"IMG_20200331_115034.jpg",741.1764705882354,3543.529411764706,1437.6470588235295,3632.9411764705883,"beam"
"IMG_20200331_115034.jpg",656.4705882352941,3792.9411764705883,1334.1176470588234,3901.176470588235,"beam"
"IMG_20200331_115034.jpg",1611.764705882353,3849.4117647058824,2298.823529411765,3957.6470588235293,"beam"
"IMG_20200331_115034.jpg",2505.8823529411766,3882.3529411764707,3120,4004.7058823529414,"beam"
"IMG_20200331_115034.jpg",242.3529411764706,3642.3529411764707,341.1764705882353,3877.6470588235297,"arrow_up"
"IMG_20200331_115034.jpg",82.3529411764706,3637.6470588235297,171.76470588235296,3872.9411764705887,"arrow_up"
"IMG_20200331_115031.jpg",1663.5294117647059,1232.9411764705883,1832.9411764705883,1491.764705882353,"clockwise"
"IMG_20200331_115031.jpg",1663.5294117647059,1232.9411764705883,1832.9411764705883,1491.764705882353,"clockwise_left"
"IMG_20200331_115031.jpg",1376.4705882352941,1247.0588235294117,1531.764705882353,1505.8823529411764,"clockwise"
"IMG_20200331_115031.jpg",1376.4705882352941,1247.0588235294117,1531.764705882353,1505.8823529411764,"clockwise_left"
"IMG_20200331_115031.jpg",1009.4117647058824,1270.5882352941178,1141.1764705882354,1524.7058823529414,"clockwise"
"IMG_20200331_115031.jpg",1009.4117647058824,1270.5882352941178,1141.1764705882354,1524.7058823529414,"clockwise_left"
"IMG_20200331_115031.jpg",162.35294117647058,1228.235294117647,298.8235294117647,1407.0588235294117,"arrow_up"
"IMG_20200331_115031.jpg",520,1510.5882352941178,656.4705882352941,1741.1764705882354,"arrow_down"
"IMG_20200331_115031.jpg",1000,1604.7058823529412,1169.4117647058824,1844.7058823529412,"counterclockwise"
"IMG_20200331_115031.jpg",1000,1604.7058823529412,1169.4117647058824,1844.7058823529412,"counterclockwise_right"
"IMG_20200331_115031.jpg",1343.5294117647059,1628.235294117647,1541.1764705882354,1910.5882352941176,"counterclockwise"
"IMG_20200331_115031.jpg",1343.5294117647059,1628.235294117647,1541.1764705882354,1910.5882352941176,"counterclockwise_right"
"IMG_20200331_115031.jpg",1752.9411764705883,1623.5294117647059,2007.0588235294117,1943.5294117647059,"counterclockwise"
"IMG_20200331_115031.jpg",1752.9411764705883,1623.5294117647059,2007.0588235294117,1943.5294117647059,"counterclockwise_right"
"IMG_20200331_115031.jpg",515.2941176470589,1948.235294117647,600.0000000000001,2221.176470588235,"ground"
"IMG_20200331_115031.jpg",1301.1764705882354,2141.1764705882356,1536.4705882352941,2338.823529411765,"clockwise"
"IMG_20200331_115031.jpg",1301.1764705882354,2141.1764705882356,1536.4705882352941,2338.823529411765,"clockwise_bottom"
"IMG_20200331_115031.jpg",1724.7058823529412,2103.529411764706,2030.5882352941176,2348.235294117647,"clockwise"
"IMG_20200331_115031.jpg",1724.7058823529412,2103.529411764706,2030.5882352941176,2348.235294117647,"clockwise_bottom"
"IMG_20200331_115031.jpg",1790.5882352941178,2404.7058823529414,2030.5882352941178,2625.8823529411766,"clockwise"
"IMG_20200331_115031.jpg",1790.5882352941178,2404.7058823529414,2030.5882352941178,2625.8823529411766,"clockwise_bottom"
"IMG_20200331_115031.jpg",1296.4705882352941,2442.3529411764707,1569.4117647058824,2668.2352941176473,"clockwise"
"IMG_20200331_115031.jpg",1296.4705882352941,2442.3529411764707,1569.4117647058824,2668.2352941176473,"clockwise_bottom"
"IMG_20200331_115031.jpg",703.5294117647059,2343.529411764706,943.5294117647059,2578.823529411765,"roller_support"
"IMG_20200331_115031.jpg",185.88235294117646,2348.2352941176473,421.1764705882353,2545.8823529411766,"support"
"IMG_20200331_115031.jpg",917.6470588235294,3044.7058823529414,1531.764705882353,3195.294117647059,"beam"
"IMG_20200331_115031.jpg",934.1176470588235,3331.764705882353,1531.764705882353,3458.823529411765,"beam"
"IMG_20200331_115031.jpg",1089.4117647058824,3684.7058823529414,1720,3788.2352941176473,"beam"
"IMG_20200331_115031.jpg",240,3684.7058823529414,896.4705882352941,3797.6470588235297,"beam"
"IMG_20200331_115031.jpg",162.35294117647058,4004.7058823529414,891.764705882353,4136.470588235295,"beam"
"IMG_20200331_115031.jpg",1108.235294117647,4023.529411764706,1743.5294117647059,4141.176470588235,"beam"
"IMG_20200331_115031.jpg",1884.7058823529412,3270.5882352941176,2392.9411764705883,3388.235294117647,"beam"
"IMG_20200331_115031.jpg",1880,3124.7058823529414,2385.8823529411766,3289.4117647058824,"load_down"
"IMG_20200331_115031.jpg",887.0588235294118,2748.2352941176473,1145.8823529411766,2955.294117647059,"counterclockwise"
"IMG_20200331_115031.jpg",887.0588235294118,2748.2352941176473,1145.8823529411766,2955.294117647059,"counterclockwise_bottom"
"IMG_20200331_115031.jpg",482.3529411764706,2762.3529411764707,755.2941176470588,2960,"counterclockwise"
"IMG_20200331_115031.jpg",482.3529411764706,2762.3529411764707,755.2941176470588,2960,"counterclockwise_bottom"
"IMG_20200331_115031.jpg",2.3529411764705883,2818.823529411765,294.11764705882354,3007.0588235294117,"clockwise"
"IMG_20200331_115031.jpg",2.3529411764705883,2818.823529411765,294.11764705882354,3007.0588235294117,"clockwise_top"
"IMG_20200331_115031.jpg",585.8823529411765,1967.058823529412,1098.8235294117649,2150.588235294118,"beam"
"IMG_20200331_115031.jpg",0,3138.823529411765,647.0588235294118,3472.9411764705883,"load_up"
"IMG_20200331_115031.jpg",2.3529411764705883,3374.1176470588234,651.7647058823529,3538.8235294117644,"beam"
"IMG_20200331_133104.jpg",31.25208681135225,988.7721119133574,239.59933222036727,1238.649368231047,"support"
"IMG_20200331_133104.jpg",526.0767946577629,967.9490072202167,713.5893155258764,1186.591606498195,"support"
"IMG_20200331_133104.jpg",1083.405676126878,967.9490072202167,1281.3355592654423,1212.620487364621,"support"
"IMG_20200331_133104.jpg",1739.6994991652753,947.1259025270758,1916.794657762938,1150.1511732851986,"support"
"IMG_20200331_133104.jpg",2302.237061769616,926.3027978339351,2531.4190317195325,1139.7396209386281,"support"
"IMG_20200331_133104.jpg",500.033388981636,379.6962996389892,713.5893155258764,712.865974729242,"roller_support"
"IMG_20200331_133104.jpg",1229.2487479131885,348.461642599278,1448.0133555926543,718.0717509025271,"roller_support"
"IMG_20200331_133104.jpg",1901.168614357262,343.2558664259928,2130.3505843071785,707.6601985559566,"roller_support"
"IMG_20200331_133115.jpg",36.460767946577626,1042.2370996441282,239.59933222036724,1292.3153914590748,"support"
"IMG_20200331_133115.jpg",526.0767946577629,1026.607206405694,703.1719532554257,1245.4257117437721,"support"
"IMG_20200331_133115.jpg",1093.823038397329,1031.8171708185052,1260.500834724541,1261.0556049822062,"support"
"IMG_20200331_133115.jpg",1729.2821368948246,1000.557384341637,1927.2120200333889,1203.745996441281,"support"
"IMG_20200331_133115.jpg",2302.237061769616,974.5075622775801,2531.4190317195325,1182.9061387900356,"support"
"IMG_20200331_133115.jpg",489.61602671118527,437.8812277580071,703.1719532554257,766.1089857651245,"roller_support"
"IMG_20200331_133115.jpg",1239.6661101836394,406.6214412811388,1442.804674457429,766.1089857651245,"roller_support"
"IMG_20200331_133115.jpg",1895.9599332220366,401.4114768683274,2130.3505843071785,760.8990213523132,"roller_support"
"IMG_20200331_132005.jpg",163.22544309701493,1215.475113122172,1580.0649953358209,1613.2669683257918,"load_up"
"IMG_20200331_132005.jpg",175.2836520522388,1484.6877828054298,1523.793353544776,1701.6651583710407,"beam"
"IMG_20200331_132005.jpg",1925.7336520522388,1482.6787330316743,2683.3911147388058,1605.2307692307693,"beam"
"IMG_20200331_132005.jpg",2000.0926072761192,1201.4117647058824,2691.4299207089553,1307.8914027149322,"beam"
"IMG_20200331_132005.jpg",1684.5694729477611,900.0542986425339,2546.7314132462684,1026.6244343891403,"beam"
"IMG_20200331_132005.jpg",1744.8605177238805,658.9683257918552,1867.4523087686566,928.1809954751131,"arrow_down"
"IMG_20200331_132005.jpg",1975.9761893656716,650.9321266968326,2120.6746968283583,914.1176470588235,"arrow_down"
