image,xmin,ymin,xmax,ymax,label
20200331_143815.jpg,639.8181818,631.6363636,2011.090909,1564.363636,load_down
20200331_143815.jpg,2164.909091,1528.363636,2616.545455,1731.272727,arrow_left
20200331_143815.jpg,276.5454545,1430.181818,580.9090909,1836,counterclockwise_left
20200331_143815.jpg,276.5454545,1430.181818,580.9090909,1836,counterclockwise
20200331_143815.jpg,849.2727273,1705.090909,2115.818182,2421.818182,load_up
20200331_143815.jpg,644.7272727,1476,2163.272727,1796.727273,beam
20200331_143823.jpg,499.0909091,589.0909091,1870.363636,1377.818182,load_down
20200331_143823.jpg,600.5454545,1498.909091,2001.272727,2487.272727,load_up
20200331_143823.jpg,466.3636364,1266.545455,2034,1626.545455,beam
20200331_143823.jpg,2109.272727,1256.727273,2413.636364,1692,counterclockwise
20200331_143823.jpg,2109.272727,1256.727273,2413.636364,1692,counterclockwise_right
20200331_143823.jpg,4.909090909,1260,466.3636364,1534.909091,arrow_right
20200331_143827.jpg,692.1818182,877.0909091,1183.090909,1073.454545,arrow_right
20200331_143827.jpg,1947.272727,576,2125.636364,1047.272727,arrow_down
20200331_143827.jpg,1876.909091,1584,2374.363636,1786.909091,arrow_left
20200331_143827.jpg,849.2727273,1708.363636,1006.363636,2166.545455,arrow_up
20200331_143827.jpg,1222.363636,1080,1674,1476,support
20200331_143827.jpg,1261.636364,769.0909091,1749.272727,1047.272727,counterclockwise
20200331_143827.jpg,1261.636364,769.0909091,1749.272727,1047.272727,counterclockwise_top
20200331_143827.jpg,1222.363636,1616.727273,1736.181818,1862.181818,counterclockwise_bottom
20200331_143827.jpg,1222.363636,1616.727273,1736.181818,1862.181818,counterclockwise
20200331_143827.jpg,757.6363636,1171.636364,1042.363636,1551.272727,clockwise
20200331_143827.jpg,757.6363636,1171.636364,1042.363636,1551.272727,clockwise_left
20200331_143827.jpg,1831.090909,1171.636364,2119.090909,1512,clockwise_right
20200331_143827.jpg,1831.090909,1171.636364,2119.090909,1512,clockwise
20200331_143831.jpg,754.3636364,769.0909091,1279.636364,998.1818182,arrow_right
20200331_143831.jpg,1451.454545,634.9090909,1899.818182,975.2727273,clockwise
20200331_143831.jpg,1451.454545,634.9090909,1899.818182,975.2727273,clockwise_top
20200331_143831.jpg,2047.090909,559.6363636,2227.090909,1073.454545,arrow_down
20200331_143831.jpg,2106,1181.454545,2426.727273,1754.181818,counterclockwise
20200331_143831.jpg,2106,1181.454545,2426.727273,1754.181818,counterclockwise_right
20200331_143831.jpg,1124.181818,1220.727273,1474.363636,1790.181818,counterclockwise
20200331_143831.jpg,1124.181818,1220.727273,1474.363636,1790.181818,counterclockwise_left
20200331_143831.jpg,1585.636364,1174.909091,2056.909091,1708.363636,support
20200331_143831.jpg,1608.545455,1894.909091,2020.909091,2222.181818,clockwise
20200331_143831.jpg,1608.545455,1894.909091,2020.909091,2222.181818,clockwise_bottom
20200331_143831.jpg,2161.636364,1966.909091,2701.636364,2202.545455,arrow_left
20200331_143831.jpg,1294.363636,1970.181818,1530,2578.909091,arrow_up
20200331_143835.jpg,577.6363636,1073.454545,1176.545455,1335.272727,arrow_right
20200331_143835.jpg,1359.818182,1030.909091,1965.272727,1348.363636,counterclockwise
20200331_143835.jpg,1359.818182,1030.909091,1965.272727,1348.363636,counterclockwise_top
20200331_143835.jpg,2246.727273,726.5454545,2449.636364,1263.272727,arrow_down
20200331_143835.jpg,2155.090909,1472.727273,2511.818182,1911.272727,clockwise
20200331_143835.jpg,2155.090909,1472.727273,2511.818182,1911.272727,clockwise_right
20200331_143835.jpg,1988.181818,2058.545455,2528.181818,2241.818182,arrow_left
20200331_143835.jpg,1281.272727,2022.545455,1867.090909,2359.636364,counterclockwise
20200331_143835.jpg,1281.272727,2022.545455,1867.090909,2359.636364,counterclockwise_bottom
20200331_143835.jpg,810,1973.454545,1035.818182,2565.818182,arrow_up
20200331_143835.jpg,855.8181818,1440,1219.090909,1842.545455,clockwise
20200331_143835.jpg,855.8181818,1440,1219.090909,1842.545455,clockwise_left
20200331_143835.jpg,1399.090909,1485.818182,1955.454545,1983.272727,support
20200331_143839.jpg,433.6363636,716.7272727,993.2727273,985.0909091,arrow_right
20200331_143839.jpg,1130.727273,746.1818182,1543.090909,1122.545455,clockwise
20200331_143839.jpg,1130.727273,746.1818182,1543.090909,1122.545455,clockwise_top
20200331_143839.jpg,1638,474.5454545,1867.090909,1070.181818,arrow_down
20200331_143839.jpg,1647.818182,1256.727273,1935.818182,1842.545455,counterclockwise_right
20200331_143839.jpg,1647.818182,1256.727273,1935.818182,1842.545455,counterclockwise
20200331_143839.jpg,1012.909091,1312.363636,1497.272727,1845.818182,support
20200331_143839.jpg,630,1204.363636,963.8181818,1780.363636,counterclockwise
20200331_143839.jpg,630,1204.363636,963.8181818,1780.363636,counterclockwise_left
20200331_143839.jpg,787.0909091,1878.545455,954,2421.818182,arrow_up
20200331_143839.jpg,1104.545455,2035.636364,1536.545455,2349.818182,clockwise
20200331_143839.jpg,1104.545455,2035.636364,1536.545455,2349.818182,clockwise_bottom
20200331_143839.jpg,1726.363636,2088,2240.181818,2290.909091,arrow_left
20200331_143847.jpg,549.8181818,1174.909091,796.9090909,1822.909091,ground
20200331_143847.jpg,1084.909091,929.4545455,1752.545455,1148.727273,ground
20200331_143847.jpg,1883.454545,1220.727273,2043.818182,1806.545455,ground
20200331_143847.jpg,1078.363636,1803.272727,1746,1973.454545,ground
20200331_143847.jpg,1117.636364,1309.090909,1611.818182,1819.636364,roller_support
20200331_143850.jpg,1111.090909,1207.636364,1566,1525.090909,clockwise
20200331_143850.jpg,1111.090909,1207.636364,1566,1525.090909,clockwise_top
20200331_143850.jpg,1847.454545,1214.181818,2227.090909,1502.181818,counterclockwise
20200331_143850.jpg,1847.454545,1214.181818,2227.090909,1502.181818,counterclockwise_top
20200331_143850.jpg,877.0909091,1626.545455,2610,1917.818182,beam
20200331_143850.jpg,335.4545455,1731.272727,895.0909091,1858.909091,arrow_right
20200331_143850.jpg,921.2727273,1868.727273,1498.909091,2506.909091,roller_support
20200331_143850.jpg,836.1818182,2503.636364,1546.363636,2641.090909,ground
20200331_143850.jpg,1778.727273,2340,2469.272727,2480.727273,ground
20200331_143850.jpg,1804.909091,1836,2469.272727,2382.545455,support
20200331_143850.jpg,2577.272727,1518.545455,2770.363636,2084.727273,ground
20200331_143854.jpg,1016.181818,651.2727273,1798.363636,847.6363636,ground
20200331_143854.jpg,1245.272727,782.1818182,1572.545455,2091.272727,beam_90
20200331_143854.jpg,819.8181818,1777.090909,1291.090909,1953.818182,arrow_right
20200331_143854.jpg,1549.636364,1760.727273,2312.181818,1934.181818,arrow_left
20200331_143854.jpg,1320.545455,2055.272727,1543.090909,2637.818182,arrow_up
20200331_143857.jpg,374.7272727,1204.363636,636.5454545,2222.181818,ground
20200331_143857.jpg,551.4545455,1544.727273,2063.454545,1845.818182,beam
20200331_143857.jpg,1700.181818,1809.818182,2158.363636,2166.545455,support
20200331_143857.jpg,2169.818182,1489.090909,2534.727273,1872,clockwise
20200331_143857.jpg,2169.818182,1489.090909,2534.727273,1872,clockwise_right
20200331_143857.jpg,872.1818182,1086.545455,1114.363636,1587.272727,arrow_down
20200331_143857.jpg,1431.818182,1165.090909,1618.363636,1590.545455,arrow_down
20200331_143859.jpg,891.8181818,936,1284.545455,1299.272727,clockwise
20200331_143859.jpg,891.8181818,936,1284.545455,1299.272727,clockwise_top
20200331_143859.jpg,1579.090909,949.0909091,1994.727273,1322.181818,counterclockwise
20200331_143859.jpg,1579.090909,949.0909091,1994.727273,1322.181818,counterclockwise_top
20200331_143859.jpg,734.7272727,1325.454545,2425.090909,1708.363636,beam
20200331_143859.jpg,391.0909091,1476,780.5454545,1639.636364,arrow_right
20200331_143859.jpg,2407.090909,1420.363636,2763.818182,1557.818182,arrow_left
20200331_143859.jpg,1795.090909,1996.363636,2443.090909,2160,ground
20200331_143859.jpg,1857.272727,1633.090909,2348.181818,2016,support
20200331_143859.jpg,904.9090909,1672.363636,1317.272727,2022.545455,support
20200331_143859.jpg,793.6363636,1973.454545,1425.272727,2137.090909,ground
20200331_143909.jpg,443.4545455,104.7272727,639.8181818,612,arrow_up
20200331_143909.jpg,793.6363636,981.8181818,1392.545455,1155.272727,ground
20200331_143909.jpg,1618.363636,864,2210.727273,1027.636364,ground
20200331_143909.jpg,872.1818182,1125.818182,1281.272727,1489.090909,support
20200331_143909.jpg,1690.363636,1001.454545,2056.909091,1472.727273,roller_support
20200331_143909.jpg,2556,1410.545455,2868.545455,1698.545455,clockwise
20200331_143909.jpg,2556,1410.545455,2868.545455,1698.545455,clockwise_right
20200331_143909.jpg,135.8181818,1476,479.4545455,1803.272727,counterclockwise_left
20200331_143909.jpg,135.8181818,1476,479.4545455,1803.272727,counterclockwise
20200331_143909.jpg,522,1446.545455,2469.272727,1747.636364,beam
20200331_143909.jpg,466.3636364,2212.363636,1170,2317.090909,ground
