"image","xmin","ymin","xmax","ymax","label"
"20200331_150703.jpg",1722.2902280745968,9.47962382445141,2335.4515183971776,148.51411863703711,"clockwise"
"20200331_150703.jpg",1722.2902280745968,9.47962382445141,2335.4515183971776,148.51411863703711,"clockwise_top"
"20200331_150703.jpg",848.9999054939517,641.4545936704055,1864.7422190020163,840.5266939838851,"arrow_right"
"20200331_150703.jpg",2261.128937752016,1526.219435736677,3704.226089969758,1788.4890764290262,"arrow_left"
"20200331_150703.jpg",1350.6773248487905,1510.4201591276449,1771.8389931955646,1984.4013503502154,"clockwise"
"20200331_150703.jpg",1350.6773248487905,1510.4201591276449,1771.8389931955646,1984.4013503502154,"clockwise_left"
"20200331_150703.jpg",1796.6128087197583,205.3918615837456,2366.419638356855,2793.329346468456,"beam_90"
"20200331_150703.jpg",1183.4515183971776,2761.730503955231,3029.129126764113,3008.200723390968,"ground"
"20200331_151915.jpg",323.37386645354906,1254.4703158674567,643.2402547625261,1820.0877742946707,"ground"
"20200331_151915.jpg",531.0063486756263,1311.3480588141654,2938.4220544102295,1605.216397372159,"beam"
"20200331_151915.jpg",845.2611315892484,938.4827586206897,2349.1944969989563,1377.7054255853252,"load_up"
"20200331_151915.jpg",3022.5974197546975,1295.5486375575529,3460.309319545929,1630.4952978056426,"clockwise"
"20200331_151915.jpg",3022.5974197546975,1295.5486375575529,3460.309319545929,1630.4952978056426,"clockwise_right"
"20200331_151915.jpg",1299.8081044493738,1523.0596093443867,2809.3528183716076,2019.1598746081504,"load_down"
"20200331_150635.jpg",1406.4304051409185,315.98748492297705,2360.417707789666,467.6614661141996,"ground"
"20200331_150635.jpg",1580.39248434238,455.0219435736677,2096.6684009655532,802.6081986860795,"roller_support"
"20200331_150635.jpg",1642.121428105428,761.5298046721933,2018.1043841336118,2366.7462743681426,"beam_90"
"20200331_150635.jpg",2001.2693110647183,998.5204726072687,2955.2571274791235,1232.3510971786834,"arrow_left"
"20200331_150635.jpg",1013.6118622781837,887.9248131061422,1541.1109896920668,1336.6269592476488,"clockwise"
"20200331_150635.jpg",1013.6118622781837,887.9248131061422,1541.1109896920668,1336.6269592476488,"clockwise_left"
"20200331_150635.jpg",2085.444676409186,1519.8997829520963,2489.4864300626305,1990.721003134796,"clockwise_right"
"20200331_150635.jpg",2085.444676409186,1519.8997829520963,2489.4864300626305,1990.721003134796,"clockwise"
"20200331_150635.jpg",1161.6200417536534,1491.4609114787422,1636.5095658272442,1981.2413793103449,"counterclockwise"
"20200331_150635.jpg",1161.6200417536534,1491.4609114787422,1636.5095658272442,1981.2413793103449,"counterclockwise_left"
"20200331_150635.jpg",1092.1753653444678,2303.5485893416926,2601.720593032359,2562.658403641751,"ground"
"20200331_150614.jpg",1519.372667677859,2840.727465590713,2291.457774060838,2992.4014467819356,"clockwise"
"20200331_150614.jpg",1519.372667677859,2840.727465590713,2291.457774060838,2992.4014467819356,"clockwise_bottom"
"20200331_150614.jpg",2155.627768658577,2066.5579937304074,3249.4150027011306,2287.7493127326607,"arrow_left"
"20200331_150614.jpg",175.3722313414229,1105.9561610685246,1798.181178316157,1355.5862068965516,"arrow_right"
"20200331_150614.jpg",2248.5641570395615,954.282179877302,2706.0956355967423,1393.5047021943574,"clockwise"
"20200331_150614.jpg",2248.5641570395615,954.282179877302,2706.0956355967423,1393.5047021943574,"clockwise_right"
"20200331_150614.jpg",1690.9471357629654,230.67087050291437,2191.372231341423,2771.210127779683,"beam_90"
"20200331_150614.jpg",1083.2873431266623,28.438871473354233,2856.2232951712103,303.34796238244513,"ground"
"20200331_151115.jpg",135.1451612903226,1232.3510971786834,801.7258064516129,1358.7461779364223,"arrow_right"
"20200331_151115.jpg",742.1130686113911,1222.871473354232,3527.66162109375,1355.5862068965516,"beam"
"20200331_151115.jpg",3245.855004095262,1355.5862068965516,3728.1774193548385,1535.6990595611285,"support"
"20200331_151115.jpg",1674.2422662550402,1361.9060043287127,2064.435814642137,1608.3762237644494,"roller_support"
"20200331_151115.jpg",622.8870967741935,1346.1065830721002,1002.2421008694556,1630.4952978056426,"roller_support"
"20200331_151115.jpg",1251.5325888356854,837.3667952678046,1592.9519436743951,1260.7899686520375,"arrow_down"
"20200331_151115.jpg",3500.564516129032,1216.5518205696512,4015.4035565776207,1327.1473354231975,"arrow_left"
"20200331_151115.jpg",2004.8225806451612,954.282179877302,3207.9193548387093,1248.1505184352957,"load_down"
"20200331_151105.jpg",537.1441143250913,1702.1191865448668,890.6808414339771,2005.4671489273119,"roller_support"
"20200331_151105.jpg",882.2630480167015,1723.1850815536834,2372.1670146137785,1950.6960533405172,"beam"
"20200331_151105.jpg",360.3758471017093,1575.724202218848,541.3528183716076,2115.009532964342,"ground"
"20200331_151105.jpg",2313.244387314066,1419.8371191712383,2548.935281837161,2148.7147335423197,"ground"
"20200331_151105.jpg",1101.1191263537319,1242.8840446830918,1336.810020876827,1756.8902821316615,"arrow_down"
"20200331_151105.jpg",1606.1713184205375,1483.0346113342478,2048.0919864789926,1689.479688112265,"clockwise"
"20200331_151105.jpg",1606.1713184205375,1483.0346113342478,2048.0919864789926,1689.479688112265,"clockwise_top"
"20200331_151105.jpg",1589.3361169102297,1925.4170564753135,2039.6745783859606,2161.3542319749217,"counterclockwise"
"20200331_151105.jpg",1589.3361169102297,1925.4170564753135,2039.6745783859606,2161.3542319749217,"counterclockwise_bottom"
"20200331_151105.jpg",1008.526096033403,2001.2540470709248,1446.2382527074635,2270.8966160119517,"clockwise"
"20200331_151105.jpg",1008.526096033403,2001.2540470709248,1446.2382527074635,2270.8966160119517,"clockwise_bottom"
"20200331_150730.jpg",1355.925185934238,578.2570532915361,2523.1565762004175,755.2100795638225,"ground"
"20200331_150730.jpg",1827.307231863257,720.4514106583072,2208.902050169624,2069.717964770278,"beam_90"
"20200331_150730.jpg",1771.1901503783924,2057.078369905956,2321.1356993736954,2429.943670099432,"roller_support"
"20200331_150730.jpg",1529.8872651356994,2426.783699059561,2500.710154618998,2635.335423197492,"ground"
"20200331_150730.jpg",2186.455114822547,1001.6802989995591,2545.6035115474947,1393.5047021943574,"counterclockwise"
"20200331_150730.jpg",2186.455114822547,1001.6802989995591,2545.6035115474947,1393.5047021943574,"counterclockwise_right"
"20200331_150730.jpg",1451.3237620694156,995.360501567398,1788.0252234472862,1368.2258017608738,"clockwise"
"20200331_150730.jpg",1451.3237620694156,995.360501567398,1788.0252234472862,1368.2258017608738,"clockwise_left"
"20200331_150730.jpg",2281.8542047233823,1535.6990595611285,2725.17745302714,1940.1630576202488,"clockwise"
"20200331_150730.jpg",2281.8542047233823,1535.6990595611285,2725.17745302714,1940.1630576202488,"clockwise_right"
"20200331_150730.jpg",951.8831753979646,1621.0156739811912,1883.4237995824635,1839.0470219435736,"arrow_right"
"20200331_151109.jpg",671.8247630969468,2026.5330439361285,2153.3113216009915,2241.4045172903607,"beam"
"20200331_151109.jpg",2132.267223382046,1971.7617554858934,2502.6389593391177,2304.60200945337,"roller_support"
"20200331_151109.jpg",495.05649587356476,1782.1692789968652,709.7036775019573,2523.686584663989,"ground"
"20200331_151109.jpg",2502.638959339118,1883.2852664576803,2683.616123271138,2456.2759906445926,"ground"
"20200331_151109.jpg",1576.7098121085596,1718.9717868338557,2018.6304801670149,1988.614548638323,"clockwise"
"20200331_151109.jpg",1576.7098121085596,1718.9717868338557,2018.6304801670149,1988.614548638323,"clockwise_top"
"20200331_151109.jpg",1686.1380439391962,2224.551724137931,1904.9937369519832,2763.837054883425,"arrow_up"
"20200331_151109.jpg",1000.1086879403706,1828.5141708708857,1408.3593383024531,2030.7461457925158,"counterclockwise"
"20200331_151109.jpg",1000.1086879403706,1828.5141708708857,1408.3593383024531,2030.7461457925158,"counterclockwise_top"
"20200331_151109.jpg",974.8560783370303,2258.2571175793496,1399.9415448851776,2498.4075877987852,"clockwise"
"20200331_151109.jpg",974.8560783370303,2258.2571175793496,1399.9415448851776,2498.4075877987852,"clockwise_bottom"
"20200331_151049.jpg",37.20644390921952,587.6400610666658,181.77997527812116,902.1283349644386,"clockwise"
"20200331_151049.jpg",37.20644390921952,587.6400610666658,181.77997527812116,902.1283349644386,"clockwise_left"
"20200331_151049.jpg",247.68856920918958,668.3870660843859,2452.435105067985,859.6298959123018,"beam"
"20200331_151049.jpg",2422.6700278000426,441.020558198597,2575.7480963670428,1114.6203356828562,"ground"
"20200331_151049.jpg",1525.4636649943989,128.65726947966772,1725.3152039555005,704.5107441422588,"arrow_down"
"20200331_151049.jpg",1476.5636588380717,891.503700883621,1846.5018541409147,1048.7478378325075,"clockwise"
