20200331_143823.jpg,499,589,1870,1378,load_down
20200331_143823.jpg,79,198,264,328,load_up
20200331_143823.jpg,61,167,269,215,beam
20200331_143823.jpg,278,166,319,223,counterclockwise
20200331_143823.jpg,278,166,319,223,counterclockwise_right
20200331_143823.jpg,0,166,61,203,arrow_right
20200331_143835.jpg,76,141,155,176,arrow_right
20200331_143835.jpg,179,136,259,178,counterclockwise
20200331_143835.jpg,179,136,259,178,counterclockwise_top
20200331_143835.jpg,297,96,324,167,arrow_down
20200331_143835.jpg,285,194,332,252,clockwise
20200331_143835.jpg,285,194,332,252,clockwise_right
20200331_143835.jpg,262,272,334,296,arrow_left
20200331_143835.jpg,169,267,246,312,counterclockwise
20200331_143835.jpg,169,267,246,312,counterclockwise_bottom
20200331_143835.jpg,107,260,137,339,arrow_up
20200331_143835.jpg,113,190,161,243,clockwise
20200331_143835.jpg,113,190,161,243,clockwise_left
20200331_143835.jpg,185,196,258,262,support
20200331_143827.jpg,91,116,156,141,arrow_right
20200331_143827.jpg,257,76,281,138,arrow_down
20200331_143827.jpg,248,209,314,236,arrow_left
20200331_143827.jpg,112,225,133,286,arrow_up
20200331_143827.jpg,161,142,221,195,support
20200331_143827.jpg,166,101,231,138,counterclockwise
20200331_143827.jpg,166,101,231,138,counterclockwise_top
20200331_143827.jpg,161,213,229,246,counterclockwise_bottom
20200331_143827.jpg,161,213,229,246,counterclockwise
20200331_143827.jpg,100,155,137,205,clockwise
20200331_143827.jpg,242,155,280,200,clockwise_right
20200331_143827.jpg,242,155,280,200,clockwise
20200331_143831.jpg,99,101,169,132,arrow_right
20200331_143831.jpg,191,83,251,128,clockwise
20200331_143831.jpg,191,83,251,128,clockwise_top
20200331_143831.jpg,270,74,294,141,arrow_down
20200331_143831.jpg,278,156,321,232,counterclockwise
20200331_143831.jpg,278,156,321,232,counterclockwise_right
20200331_143831.jpg,148,161,194,236,clockwise
20200331_143831.jpg,148,161,194,236,clockwise_left
20200331_143831.jpg,209,155,272,225,support
20200331_143831.jpg,212,250,267,293,clockwise
20200331_143831.jpg,212,250,267,293,clockwise_bottom
20200331_143831.jpg,285,260,357,291,arrow_left
20200331_143831.jpg,171,260,202,341,arrow_up
20200331_143815.jpg,84,83,266,206,load_down
20200331_143815.jpg,286,202,346,228,arrow_left
20200331_143815.jpg,36,189,76,242,counterclockwise_left
20200331_143815.jpg,36,189,76,242,counterclockwise
20200331_143815.jpg,112,225,279,320,load_up
20200331_143815.jpg,85,195,286,237,beam
20200331_143857.jpg,49,159,84,293,ground
20200331_143857.jpg,72,204,272,244,beam
20200331_143857.jpg,224,239,285,286,support
20200331_143857.jpg,287,196,335,247,clockwise
20200331_143857.jpg,287,196,335,247,clockwise_right
20200331_143857.jpg,115,143,147,209,arrow_down
20200331_143857.jpg,189,154,214,210,arrow_down
20200331_143850.jpg,146,159,207,201,clockwise
20200331_143850.jpg,146,159,207,201,clockwise_top
20200331_143850.jpg,244,160,294,198,counterclockwise
20200331_143850.jpg,244,160,294,198,counterclockwise_top
20200331_143850.jpg,116,215,345,253,beam
20200331_143850.jpg,44,228,118,245,arrow_right
20200331_143850.jpg,121,247,198,331,roller_support
20200331_143850.jpg,110,331,204,349,ground
20200331_143850.jpg,235,309,326,328,ground
20200331_143850.jpg,238,242,326,315,support
20200331_143854.jpg,134,86,237,112,ground
20200331_143854.jpg,164,103,208,276,beam_90
20200331_143854.jpg,108,235,170,258,arrow_right
20200331_143854.jpg,205,232,305,255,arrow_left
20200331_143854.jpg,174,271,204,348,arrow_up
20200331_143839.jpg,57,94,131,130,arrow_right
20200331_143839.jpg,149,98,204,148,clockwise
20200331_143839.jpg,149,98,204,148,clockwise_top
20200331_143839.jpg,216,62,246,141,arrow_down
20200331_143839.jpg,217,166,256,243,counterclockwise_right
20200331_143839.jpg,217,166,256,243,counterclockwise
20200331_143839.jpg,133,173,198,244,support
20200331_143839.jpg,83,159,127,235,counterclockwise
20200331_143839.jpg,83,159,127,235,counterclockwise_left
20200331_143839.jpg,104,248,126,320,arrow_up
20200331_143839.jpg,146,269,203,310,clockwise
20200331_143839.jpg,146,269,203,310,clockwise_bottom
20200331_143839.jpg,228,276,296,303,arrow_left
20200331_143847.jpg,72,155,105,241,ground
20200331_143847.jpg,143,122,231,151,ground
20200331_143847.jpg,249,161,270,239,ground
20200331_143847.jpg,142,238,230,260,ground
20200331_143847.jpg,147,173,213,240,roller_support
20200331_143921.jpg,73,196,302,234,beam
20200331_143921.jpg,174,126,205,203,arrow_down
20200331_143921.jpg,315,189,353,242,clockwise
20200331_143921.jpg,315,189,353,242,clockwise_right
20200331_143921.jpg,6,179,54,244,counterclockwise
20200331_143921.jpg,6,179,54,244,counterclockwise_left
20200331_143921.jpg,65,222,141,312,roller_support
20200331_143921.jpg,242,238,313,314,roller_support
20200331_143921.jpg,60,310,328,328,ground
20200331_143915.jpg,102,130,153,172,clockwise
20200331_143915.jpg,102,130,153,172,clockwise_top
20200331_143915.jpg,182,132,229,177,clockwise
20200331_143915.jpg,182,132,229,177,clockwise_top
20200331_143915.jpg,249,135,288,176,counterclockwise
20200331_143915.jpg,249,135,288,176,counterclockwise_top
20200331_143915.jpg,2,192,76,219,arrow_right
20200331_143915.jpg,310,196,389,225,arrow_left
20200331_143915.jpg,89,245,140,296,counterclockwise
20200331_143915.jpg,89,245,140,296,counterclockwise_left
20200331_143915.jpg,176,248,233,287,counterclockwise
20200331_143915.jpg,176,248,233,287,counterclockwise_bottom
20200331_143915.jpg,257,249,307,293,clockwise
20200331_143915.jpg,257,249,307,293,clockwise_right
20200331_143915.jpg,75,185,312,236,beam
20200331_143909.jpg,58,13,84,80,arrow_up
20200331_143909.jpg,105,129,184,152,ground
20200331_143909.jpg,214,114,292,135,ground
20200331_143909.jpg,115,148,169,196,support
20200331_143909.jpg,223,132,272,194,roller_support
20200331_143909.jpg,338,186,379,224,clockwise
20200331_143909.jpg,338,186,379,224,clockwise_right
20200331_143909.jpg,17,195,63,238,counterclockwise_left
20200331_143909.jpg,17,195,63,238,counterclockwise
20200331_143909.jpg,69,191,326,231,beam
20200331_143909.jpg,61,292,154,306,ground
20200331_143909.jpg,72,221,145,300,roller_support
20200331_143909.jpg,263,219,324,270,support
20200331_143909.jpg,253,265,338,284,ground
20200331_143909.jpg,320,0,400,10,ground
20200331_143918.jpg,56,129,111,264,beam_90
20200331_143918.jpg,156,130,227,259,beam_90
20200331_143918.jpg,269,129,332,255,beam_90
20200331_143918.jpg,68,262,121,302,support
20200331_143918.jpg,176,254,230,308,support
20200331_143918.jpg,292,255,339,310,support
20200331_143918.jpg,54,299,358,326,ground
20200331_143918.jpg,57,82,100,119,clockwise
20200331_143918.jpg,57,82,100,119,clockwise_top
20200331_143918.jpg,153,78,198,125,counterclockwise
20200331_143918.jpg,153,78,198,125,counterclockwise_top
20200331_143918.jpg,275,77,323,117,clockwise
20200331_143918.jpg,275,77,323,117,clockwise_top
20200331_143918.jpg,0,188,65,214,arrow_right
20200331_143918.jpg,321,182,377,207,arrow_left
20200331_143918.jpg,321,182,377,207,beam_90
20200331_143859.jpg,117,123,169,171,clockwise
20200331_143859.jpg,117,123,169,171,clockwise_top
20200331_143859.jpg,208,125,263,174,counterclockwise
20200331_143859.jpg,208,125,263,174,counterclockwise_top
20200331_143859.jpg,97,175,320,225,beam
20200331_143859.jpg,51,195,103,216,arrow_right
20200331_143859.jpg,318,187,365,206,arrow_left
20200331_143859.jpg,237,264,323,285,ground
20200331_143859.jpg,245,216,310,266,support
20200331_143859.jpg,119,221,174,267,support
20200331_143859.jpg,105,260,188,282,ground
20200331_143956.jpg,182,51,241,287,beam_90
20200331_143956.jpg,126,65,175,122,counterclockwise
20200331_143956.jpg,126,65,175,122,counterclockwise_top
20200331_143956.jpg,250,77,286,127,clockwise
20200331_143956.jpg,250,77,286,127,clockwise_right
20200331_143956.jpg,250,156,287,199,clockwise
20200331_143956.jpg,250,156,287,199,clockwise_right
20200331_143956.jpg,251,220,293,258,counterclockwise
20200331_143956.jpg,251,220,293,258,counterclockwise_right
20200331_143956.jpg,132,237,178,286,clockwise
20200331_143956.jpg,132,237,178,286,clockwise_bottom
20200331_143956.jpg,138,155,176,210,counterclockwise
20200331_143956.jpg,138,155,176,210,clockwise_left
20200331_143944.jpg,56,39,76,139,ground
20200331_143944.jpg,117,19,156,44,clockwise
20200331_143944.jpg,117,19,156,44,clockwise_top
20200331_143944.jpg,177,14,205,55,counterclockwise
20200331_143944.jpg,177,14,205,55,counterclockwise_left
20200331_143944.jpg,251,10,283,48,support
20200331_143944.jpg,125,103,154,140,clockwise
20200331_143944.jpg,125,103,154,140,clockwise_right
20200331_143944.jpg,250,101,294,119,arrow_left
20200331_143944.jpg,254,165,299,184,arrow_right
20200331_143944.jpg,246,237,294,282,roller_support
20200331_143944.jpg,259,327,298,360,counterclockwise
20200331_143944.jpg,259,327,298,360,counterclockwise_top
20200331_143944.jpg,181,323,214,361,clockwise
20200331_143944.jpg,181,323,214,361,clockwise_left
20200331_143944.jpg,182,247,214,276,clockwise
20200331_143944.jpg,182,247,214,276,counterclockwise_bottom
20200331_143944.jpg,190,168,220,200,counterclockwise
20200331_143944.jpg,190,168,220,200,counterclockwise_right
20200331_143944.jpg,181,107,219,132,counterclockwise
20200331_143944.jpg,181,107,219,132,counterclockwise_bottom
20200331_143944.jpg,124,204,154,355,beam
20200331_143944.jpg,65,176,86,258,arrow_down
20200331_143944.jpg,67,276,89,363,arrow_up
20200331_143951.jpg,100,78,133,345,ground
20200331_143951.jpg,120,83,209,159,roller_support
20200331_143951.jpg,128,256,204,320,roller_support
20200331_143951.jpg,207,89,238,310,beam_90
20200331_143951.jpg,230,185,304,211,arrow_left
20200331_143951.jpg,230,185,304,211,beam_90
20200331_143951.jpg,183,28,246,71,counterclockwise
20200331_143951.jpg,183,28,246,71,counterclockwise_top
20200331_143951.jpg,201,322,254,358,clockwise
20200331_143951.jpg,201,322,254,358,clockwise_bottom
20200331_143937.jpg,40,94,78,127,support
20200331_143937.jpg,130,89,148,132,arrow_down
20200331_143937.jpg,194,89,210,132,arrow_up
20200331_143937.jpg,262,96,301,142,roller_support
20200331_143937.jpg,343,97,376,136,counterclockwise
20200331_143937.jpg,343,97,376,136,counterclockwise_left
20200331_143937.jpg,44,173,83,198,counterclockwise
20200331_143937.jpg,44,173,83,198,counterclockwise_bottom
20200331_143937.jpg,133,161,159,199,counterclockwise
20200331_143937.jpg,133,161,159,199,counterclockwise_right
20200331_143937.jpg,193,163,224,191,counterclockwise
20200331_143937.jpg,193,163,224,191,counterclockwise_top
20200331_143937.jpg,267,171,293,200,clockwise
20200331_143937.jpg,267,171,293,200,clockwise_right
20200331_143937.jpg,337,173,370,204,clockwise
20200331_143937.jpg,337,173,370,204,clockwise_bottom
20200331_143937.jpg,47,219,73,258,clockwise
20200331_143937.jpg,47,219,73,258,clockwise_left
20200331_143937.jpg,130,222,165,252,clockwise
20200331_143937.jpg,130,222,165,252,clockwise_top
20200331_143937.jpg,225,228,362,256,beam
20200331_143937.jpg,66,297,162,312,ground
20200331_143937.jpg,197,288,273,306,arrow_right
20200331_143937.jpg,289,287,364,306,arrow_left
20200331_143933.jpg,53,277,196,358,load_down
20200331_143933.jpg,246,278,367,360,load_up
20200331_143933.jpg,80,167,296,186,ground
20200331_143933.jpg,88,96,148,168,roller_support
20200331_143933.jpg,227,111,277,174,roller_support
20200331_143933.jpg,92,74,274,109,beam
20200331_143933.jpg,39,58,78,112,counterclockwise
20200331_143933.jpg,39,58,78,112,counterclockwise_left
20200331_143933.jpg,285,73,314,115,clockwise
20200331_143933.jpg,285,73,314,115,clockwise_right
20200331_143933.jpg,173,22,195,83,arrow_down
20200331_144008.jpg,172,54,218,245,beam_90
20200331_144008.jpg,178,260,229,304,clockwise
20200331_144008.jpg,178,260,229,304,clockwise_bottom
20200331_144008.jpg,139,204,187,255,support
20200331_144008.jpg,208,95,269,124,arrow_left
20200331_144008.jpg,211,164,262,188,arrow_left
20200331_144008.jpg,127,34,248,69,ground
20200331_144013.jpg,135,161,303,222,beam
20200331_144013.jpg,149,120,169,179,arrow_down
20200331_144013.jpg,157,212,179,316,arrow_up
20200331_144013.jpg,57,188,134,214,arrow_right
20200331_144013.jpg,296,133,319,233,ground
20200331_144005.jpg,151,89,198,149,support
20200331_144005.jpg,155,216,209,276,support
20200331_144005.jpg,190,71,250,283,beam_90
20200331_144005.jpg,200,25,224,72,arrow_down
20200331_144005.jpg,248,88,289,136,clockwise
20200331_144005.jpg,248,88,289,136,clockwise_right
20200331_144005.jpg,246,177,290,228,counterclockwise
20200331_144005.jpg,246,177,290,228,counterclockwise_right
20200331_144005.jpg,221,285,239,333,arrow_up
20200331_144005.jpg,137,77,159,159,ground
20200331_144005.jpg,138,206,161,293,ground
20200331_143959.jpg,146,67,276,112,beam
20200331_143959.jpg,151,158,274,219,beam
20200331_143959.jpg,153,267,278,322,beam
20200331_143959.jpg,201,312,227,367,arrow_up
20200331_143959.jpg,288,267,319,313,clockwise
20200331_143959.jpg,288,267,319,313,clockwise_right
20200331_143959.jpg,278,155,319,196,counterclockwise
20200331_143959.jpg,278,155,319,196,counterclockwise_right
20200331_143959.jpg,284,67,315,109,clockwise
20200331_143959.jpg,284,67,315,109,clockwise_right
20200331_143959.jpg,109,72,151,122,support
20200331_143959.jpg,104,174,156,230,support
20200331_143959.jpg,100,285,155,334,support
20200331_143959.jpg,84,54,114,354,ground
20200331_144003.jpg,180,84,236,337,beam_90
20200331_144003.jpg,116,88,184,158,roller_support
20200331_144003.jpg,149,279,198,336,support
20200331_144003.jpg,220,128,264,180,support
20200331_144003.jpg,226,231,286,280,roller_support
20200331_144003.jpg,280,220,305,297,ground
20200331_144003.jpg,134,269,158,353,ground
20200331_144003.jpg,107,78,124,170,ground
20200331_144003.jpg,260,116,278,193,ground
20200331_144003.jpg,327,69,387,91,arrow_right
20200331_144003.jpg,173,34,214,76,counterclockwise
20200331_144003.jpg,173,34,214,76,counterclockwise_top
20200331_144003.jpg,202,351,239,393,clockwise
20200331_144003.jpg,202,351,239,393,clockwise_bottom
20200331_144035.jpg,102,148,185,215,support
20200331_144035.jpg,237,132,305,219,roller_support
20200331_144035.jpg,229,115,320,135,ground
20200331_144035.jpg,96,135,192,151,ground
20200331_144035.jpg,75,212,310,251,beam
20200331_144035.jpg,53,187,79,264,ground
20200331_144035.jpg,128,268,180,304,counterclockwise
20200331_144035.jpg,128,268,180,304,counterclockwise_bottom
20200331_144035.jpg,220,268,279,305,clockwise
20200331_144035.jpg,220,268,279,305,clockwise_bottom
20200331_144035.jpg,309,220,379,245,arrow_left
20200331_144019.jpg,130,140,156,240,ground
20200331_144019.jpg,166,256,253,280,ground
20200331_144019.jpg,259,135,283,231,ground
20200331_144019.jpg,153,63,242,95,ground
20200331_144019.jpg,160,144,232,215,roller_support
20200331_144015.jpg,190,133,244,364,beam_90
20200331_144015.jpg,109,144,196,213,roller_support
20200331_144015.jpg,135,267,202,347,support
20200331_144015.jpg,118,260,144,351,ground
20200331_144015.jpg,91,134,114,224,ground
20200331_144015.jpg,192,63,214,135,arrow_down
20200331_144015.jpg,246,160,284,219,clockwise
20200331_144015.jpg,246,160,284,219,clockwise_right
20200331_144015.jpg,254,258,289,309,counterclockwise
20200331_144015.jpg,254,258,289,309,counterclockwise_right
20200331_144015.jpg,183,359,259,383,ground
20200331_144032.jpg,103,178,121,253,ground
20200331_144032.jpg,143,157,230,179,ground
20200331_144032.jpg,266,180,292,262,ground
20200331_144032.jpg,139,265,224,292,ground
20200331_144032.jpg,160,178,221,244,roller_support
20200331_144037.jpg,172,156,226,344,beam_90
20200331_144037.jpg,63,179,177,205,arrow_right
20200331_144037.jpg,216,175,281,197,arrow_left
20200331_144037.jpg,181,71,207,158,arrow_down
20200331_144037.jpg,144,338,256,359,ground
20200331_144042.jpg,56,160,132,223,support
20200331_144042.jpg,229,160,294,218,support
20200331_144042.jpg,212,143,314,166,ground
20200331_144042.jpg,40,137,150,164,ground
20200331_144042.jpg,46,213,322,275,beam
20200331_144042.jpg,319,224,376,251,arrow_left
